,cluster_0_membership,cluster_1_membership,cluster_2_membership,cluster_3_membership,cluster_4_membership,cluster_5_membership
2023-02-17,6.682589769751439,44.58701673520462,7.479413359934381,25.610986520079283,2.74025335061123,12.899740264419046
2023-02-18,22.367468257191277,11.923010048528566,21.35798162647746,16.917474512358606,20.758085115106375,6.67598044033772
2023-02-19,10.625962908484524,9.747600612155054,10.980703370671794,58.0423158412802,5.796235316528237,4.807181950880191
2023-02-20,22.074279472804125,10.741793559696765,20.86133587952512,20.617965539781956,20.023727847134804,5.68089770105723
2023-02-21,27.79870806702935,14.299927335367604,30.1163353663703,14.980728439710145,7.993511121586032,4.81078966993656
2023-02-22,10.001968613519189,39.10717553147842,11.048760448073725,10.678119686060377,4.5351301605239325,24.62884556034435
2023-02-23,6.414857336045356,57.19885685805064,7.340380487589295,13.301202388554604,2.4371058246465287,13.307597105113588
2023-02-24,21.29841141733111,26.050406750850534,23.95294268914741,12.056423318166555,7.358001170066107,9.283814654438288
2023-02-25,10.467282948576857,12.440611646790769,11.146681827151998,56.3354494058227,4.638443410100301,4.9715307615573785
2023-02-26,18.245015267353576,21.08397177353562,20.899198053708577,27.739602612871096,5.61942631510809,6.412785977423042
2023-02-27,24.251594746795046,12.229741196246307,23.440255168678835,17.493100992771385,16.556365724901163,6.028942170607269
2023-02-28,7.113233684860989,8.384700962836066,7.382504642688713,68.86177018698845,3.964938740791429,4.292851781834345
2023-03-01,14.451493333288532,13.44319158074211,14.30625817248685,33.019320974550986,14.123622127320706,10.65611381161083
2023-03-02,14.835383297998906,11.331929207892362,14.55717025031315,37.70186559510443,14.031235707568362,7.542415941122788
2023-03-03,11.753201711874869,34.000182013071075,13.107263539287487,15.98026014537823,5.107976317360509,20.051116273027816
2023-03-04,13.184625307047693,18.545186402291623,14.002492395489163,35.49758480798269,7.18015887296351,11.589952214225328
2023-03-05,21.660788018489168,22.839682344410523,24.904045051208577,13.811178799476629,7.316860928138234,9.467444858276867
2023-03-06,18.290172735592158,26.16945192813274,20.525833111161877,13.940873435109927,7.462379844564625,13.611288945438663
2023-03-07,10.375987647639608,40.13848909218442,11.771034937624613,10.20101240573892,4.238775523855,23.274700392957428
2023-03-08,3.5779026687626003,12.343681747937985,3.8582616077478877,5.382057183435898,2.0233246342028552,72.81477215791277
2023-03-09,9.88418167824213,28.332071763396748,10.840565209735399,12.38351301822643,4.977761027839122,33.58190730256017
2023-03-10,5.503756952241004,19.507106076089144,5.993471441010932,7.510473003756777,2.9263903518588834,58.558802175043255
2023-03-11,5.109097421403676,20.446697764157435,5.5850333736324975,7.453022125019143,2.634025963843437,58.772123351943804
2023-03-12,9.503516460050502,34.872014222757805,10.590429395225616,15.391319758803826,4.258263372247039,25.384456790915216
2023-03-13,14.384306303511025,29.913945300169654,16.022449015719893,14.393869848593196,6.356134421776284,18.929295110229948
2023-03-14,4.436511878242544,16.55738362994163,4.819728448657671,6.590043385061356,2.385542438383282,65.21079021971352
2023-03-15,31.677634704035658,11.389447404126441,33.99984130462029,9.015294566505784,9.394024860627995,4.523757160083839
2023-03-16,27.654166795288475,6.945583319852232,24.707679654265807,16.872959527397153,20.534502624404176,3.28510807879215
2023-03-17,29.81983253340558,13.334371144385488,31.821902880158774,10.12223953320761,9.64747639294756,5.254177515894997
2023-03-18,24.682016905426753,19.032331385042202,26.7124652038698,10.474688868579346,10.138095489384908,8.960402147697
2023-03-19,2.509717709649114,11.491333974376868,2.738858546858782,3.6846117140535597,1.3062066276568782,78.2692714274048
2023-03-20,24.080195025219112,22.871216863434825,28.801660932622458,10.010451237057959,6.568279599523008,7.668196342142647
2023-03-21,28.129712907022252,14.850985348847537,35.58094876557614,11.572372013155242,5.468620853925428,4.3973601114734056
2023-03-22,32.78732205887704,7.884101814096864,30.528889419744637,8.079494169844436,17.029362771231035,3.6908297662060074
2023-03-23,5.907564473056066,31.525066059482914,6.509745285765564,13.408260147404635,2.817911470077808,39.83145256421301
2023-03-24,3.888628867040348,21.40955927156513,4.246801451817058,8.04021290866969,1.9638831786184159,60.450914322289364
2023-03-25,6.5050725520178405,60.75952265046081,7.521633987077904,8.264192165794606,2.3977248078669304,14.551853836781909
2023-03-26,6.536087103521212,25.091142813598093,7.102241836697311,13.170920037224645,3.419964924563463,44.67964328439527
2023-03-27,23.47432376802229,18.99170792738855,24.724523540816605,14.716448082745554,10.073453663711984,8.019543017315023
2023-03-28,31.501986790920522,9.780482353962054,30.84490022841494,8.476520120582673,14.792002244950783,4.604108261169025
2023-03-29,18.537267638323808,29.717450984805243,22.2264792663877,17.585480846500566,4.918661331379129,7.014659932603553
2023-03-30,11.375525136287514,21.543055265837786,12.35652978006352,39.04556726944354,5.180635941077051,10.49868660729059
2023-03-31,5.580318438544231,26.049314547896834,6.147001487949657,9.398797968694057,2.7234466134263275,50.101120943488894
2023-04-01,6.552832760578059,29.952358781598626,7.2333037196077035,13.066488046883523,3.132827522370476,40.0621891689616
2023-04-02,11.60661863194665,14.52058793824805,11.939662779362498,47.448244618634526,6.790461609456047,7.694424422352232
2023-04-03,20.592138627192167,7.863163110374143,18.952317379345693,17.130488512112603,30.804175263458056,4.657717107517342
2023-04-04,16.846265562273665,5.519130612131046,15.060712776402227,9.995024676257984,49.23783353506798,3.3410328378671093
2023-04-05,17.57121302497781,4.34737333962054,15.223297848027324,7.336305761512558,53.06778439689174,2.4540256289700357
2023-04-06,31.303831836245134,12.232175143076546,36.23646546747946,7.539703684131463,7.880563425889345,4.807260443178054
2023-04-07,16.195751680187183,22.044389019670003,17.330367642745067,18.575017299559317,8.978779392562604,16.875694965275827
2023-04-08,21.95222077652591,9.92745932269699,21.08038689941436,20.662232896608167,20.544818963091075,5.832881141663511
2023-04-09,32.14441724610154,7.268673294740976,30.511662698234694,8.118679290607608,18.22992741686128,3.7266400534539152
2023-04-10,24.035149121998174,20.97922238622106,27.547795441643558,10.110013112450453,8.04143935582317,9.286380581863586
2023-04-11,4.658233468326008,20.499252102199257,5.1039856336796,8.31481513503585,2.362656940038363,59.06105672072092
2023-04-12,3.5963010129525594,18.31276829141396,3.9535228819794335,5.331518415973464,1.7744854161797436,67.03140398150084
2023-04-13,26.968002829775312,10.874618658330014,26.454924200165802,17.174355641927207,13.559395442872221,4.96870322692944
2023-04-14,25.086316566603166,19.252660505931576,28.65350309589667,10.156605760678316,8.371325849678298,8.479588221211966
2023-04-15,9.89004651726009,23.313990691765326,10.614300817423105,30.16272770958252,5.379746692010037,20.639187571958928
2023-04-16,6.810679581678078,42.816704402011666,7.635493373086794,14.469144674747522,2.9187290808561697,25.34924888761977
2023-04-17,20.362269427519323,11.853622840093546,20.49258806045996,28.46601129929794,12.466971461051436,6.358536911577787
2023-04-18,18.443769162985046,9.304377727363057,17.34585215702636,18.86417398440637,29.78503516719305,6.256791801026115
2023-04-19,19.975618106986758,15.93052549646576,20.752191516100524,23.93315149679232,10.81919977146323,8.589313612191406
2023-04-20,6.275902358388582,30.968471972773553,6.869745971054949,12.598433060247928,3.087425410074881,40.20002122746011
2023-04-21,9.786654443548008,38.24440403523828,10.977439549385382,11.600534786377166,4.210055948000551,25.180911237450616
2023-04-22,8.482809589317718,33.6344931497491,9.240815020802902,23.76745689594304,4.054705563816364,20.819719780370868
2023-04-23,17.367532581409982,26.99318234475225,19.165972839781116,11.33416240162402,7.830577762261133,17.308572070171504
2023-04-24,18.966045913426623,24.42233980740854,21.011093654963044,14.988889076567741,7.943006919196527,12.66862462843753
2023-04-25,18.057767587722836,20.84734428287107,19.290290179661103,16.568517509607293,9.982673848287122,15.253406591850574
2023-04-26,28.205494067044363,8.790541613880821,26.543323508161233,8.19904188436831,23.437866979881804,4.823731946663478
2023-04-27,34.53563601228509,8.308384514448816,35.78942668230179,6.478332410745721,11.111859769340853,3.7763606108777346
2023-04-28,14.453038025954285,36.60291843193408,16.652500496386377,11.50691225349512,5.290395218537036,15.494235573693102
2023-04-29,9.97144889799166,21.103442673340524,10.522982773257484,31.362146115978963,6.078852348848053,20.96112719058333
2023-04-30,8.360932097515784,35.96001860080895,9.373701115921001,10.544794245874074,3.7002703689879257,32.06028357089225
2023-05-01,11.108859908046677,25.5615696989822,11.998060477049894,23.447551044219985,5.869871528392207,22.014087343309033
2023-05-02,26.442964392459544,12.093789681552861,26.07490120627943,9.45381045817038,18.958231343898817,6.976302917638953
2023-05-03,19.57838730364804,6.357734115052989,17.665785087146997,7.367138527689223,45.15991272191072,3.8710422445520316
2023-05-04,24.42189455237911,7.6588009589373565,22.367231118870663,7.818463532823023,33.2689899999505,4.464619837039335
2023-05-05,26.081976146226214,8.873873152783297,24.837848490996855,10.325323880221953,24.633704928407845,5.2472734013638425
2023-05-06,27.26494793386387,8.867619313663802,25.192240940042392,10.099593850616225,23.938138101950198,4.6374598598635055
2023-05-07,8.744192030572956,37.832137460558776,9.757150941606591,9.222665611814657,3.8709038975940984,30.57295005785291
2023-05-08,20.632789138202526,20.58354432868202,22.26805203648915,14.454976298024516,9.924706196172082,12.135932002429723
2023-05-09,15.589118695213605,31.63862895268794,17.30058509155622,11.076921141845093,6.713089735274154,17.681656383422983
2023-05-10,22.236180937304148,16.289054475100414,23.70671652611429,19.018303935421383,10.353046795614372,8.396697330445392
2023-05-11,15.808614923092229,24.433063460185537,17.06806928233585,13.503862743468856,8.459071939294452,20.727317651623075
2023-05-12,16.94089027217519,25.63779715126593,18.62731860149421,15.142147523731333,7.86173788657131,15.790108564762036
2023-05-13,10.172589836610053,26.41973961686145,11.041644110812356,13.940973859121502,5.410126333405414,33.01492624318923
2023-05-14,14.888616938988275,26.305501062597024,16.315079399523587,18.24042127992228,7.096335076506614,17.15404624246222
2023-05-15,16.422748372510874,12.552560173320398,15.991972114734665,27.201292912999932,18.515162052251277,9.31626437418287
2023-05-16,7.7430706399513705,39.84338860799931,8.604824858959596,8.945704717455534,3.488390423645915,31.374620751988274
2023-05-17,25.333578182535494,7.8660132792982616,23.689020895164443,9.953292774416171,28.556028794151405,4.602066074434225
2023-05-18,18.622471652495125,22.155598317363392,20.357196353908265,18.361172585117846,8.400480551865984,12.103080539249387
2023-05-19,24.32216871564277,17.58749226661884,26.47967145449431,11.543129378583762,10.69094250780687,9.376595676853437
2023-05-20,22.71923468593546,19.622529787376514,25.027398383819722,12.51175991984747,9.684067154198136,10.435010068822692
2023-05-21,25.811208130349733,12.887734241592232,27.03705239390693,16.249504320647016,11.722187345157561,6.29231356834654
2023-05-22,20.51798477154875,7.01045051054729,18.755741102656057,8.275077403803275,41.10903384688758,4.331712364557058
2023-05-23,29.103935796796655,9.590842717320045,28.282382530340545,10.122262440903077,17.855182420521253,5.045394094118421
2023-05-24,18.327652418096058,21.16624466111219,19.579172898488576,19.271758892702803,9.339530972048008,12.315640157552355
2023-05-25,19.41682311638827,9.987623996167816,18.494614278956757,16.316382611662995,28.811155632983787,6.973400363840383
2023-05-26,25.87677622170202,10.914715161866223,25.44491542492051,9.19962243486646,21.774390071105806,6.789580685538985
2023-05-27,18.53316193429729,11.42124577449344,17.71301342572653,17.849260492353928,26.208415124801576,8.274903248327234
2023-05-28,27.812209880525117,8.526629713604965,25.864553695369548,9.722129699076216,23.530526855220348,4.5439501562038185
2023-05-29,15.447559679345257,5.359123990899891,13.96858478462392,6.964740900808534,54.81006172942065,3.449928914901744
2023-05-30,14.120666211180552,4.749615775296516,12.67980423629291,6.711611071153975,58.73632406534486,3.001978640731197
2023-05-31,19.88414274242244,6.242300383469271,18.04366977036444,7.602374819025892,44.38475129138902,3.8427609933289393
2023-06-01,22.22603031975847,7.935876214688166,20.581768960845135,8.707222336040319,35.634014243388314,4.9150879252795905
2023-06-02,27.016899471873884,12.185818270239993,27.30658219747862,9.552461081506872,16.847303246974292,7.090935731926343
2023-06-03,25.77939548829417,13.078689727377244,25.785947123034557,11.417093428196452,16.548106757819507,7.3907674752780625
2023-06-04,23.223724184725874,10.800095788188669,22.373537890326414,11.877496345915597,24.8945357082393,6.830610082604127
2023-06-05,16.836839548770055,5.931600540278358,15.256380072447545,8.020440971055972,50.18706493233448,3.767673935113596
2023-06-06,21.12359535217805,9.162347176172524,19.71841157356894,13.86110496532381,30.445992347753855,5.688548585002817
2023-06-07,24.70412209783411,10.1984777470972,23.666119090985397,10.314696932219096,24.891418857683657,6.225165274180541
2023-06-08,21.326679717709574,8.704525319438527,19.800105464425616,11.825849495524615,32.94987206256341,5.392967940338262
2023-06-09,23.17788062441505,18.1231969104061,24.389730047715886,10.947240566328862,12.433446635988181,10.92850521514593
2023-06-10,18.939672476844617,17.75311586131644,19.50081803268319,20.00368920187561,12.314795399739252,11.487909027540892
2023-06-11,22.74611783944649,17.196708836563044,23.468226186222687,12.333532747357804,13.612528635481045,10.642885754928923
2023-06-12,21.037088803783906,6.606561464114538,19.076266950899743,7.4004324499318885,41.887872823615275,3.9917775076546342
2023-06-13,22.822789397442932,8.210815970639953,21.05051332570281,9.470654474094694,33.54995539967942,4.89527143244019
2023-06-14,16.47722679839711,6.514107159955825,15.065092039033207,8.737016741571889,48.881956897886816,4.324600363155153
2023-06-15,17.524082731441847,6.926340015896769,16.022287693836066,9.694889417384168,45.38243092186741,4.449969219573731
2023-06-16,17.47217001512274,6.408503811831241,15.837241398253418,8.955892072359486,47.295835149776856,4.0303575526562625
2023-06-17,18.286069714391125,5.532480430937463,16.393640220294344,7.221878503879599,49.22991424126813,3.3360168892293296
2023-06-18,20.25553039512222,7.3866487468099775,18.451750559332563,10.032942722630038,39.36315723879256,4.50997033731264
2023-06-19,23.930742816190342,11.231450068529687,23.27207654175717,11.472340375696248,23.0798200001852,7.013570197641347
2023-06-20,16.173432170259694,5.734825502627509,14.565835467773066,9.436542925828762,50.516231397451826,3.5731325360591337
2023-06-21,21.47921335492562,15.54750583396245,21.801310686411675,14.90184021699941,15.510229340226477,10.759900567474372
2023-06-22,14.06452404315936,30.889197368949457,15.567538626211444,14.33052781433515,6.310287437335413,18.837924710009172
2023-06-23,19.154499198511324,5.739077809432644,17.242872146306254,7.601971130952204,46.80607177807743,3.455507936720137
2023-06-24,16.324558601857593,6.877158808036637,14.994640738323922,9.53436434336746,47.59791223738797,4.671365271026403
2023-06-25,16.367969116688645,6.897275034057651,15.03293294302124,9.553522719711015,47.47027780127911,4.678022385242323
2023-06-26,15.917388209328736,5.501974658206123,14.330125999432743,7.340488096713345,53.44200275963682,3.468020276682233
2023-06-27,13.431836610033205,4.248546337104342,11.988548011910606,6.071991108228617,61.60324311053964,2.655834822183579
2023-06-28,14.230963568472768,5.15667514073031,12.84465677570023,7.299157596642994,57.13635192363973,3.332194994813974
2023-06-29,25.942596311806764,11.05939159044563,25.42712013839663,9.381565616949967,21.49288730587393,6.696439036527075
2023-06-30,5.327839694640214,21.85031631317709,5.832361236321391,8.564216383944347,2.7117109405880746,55.713555431328885
2023-07-01,23.462431779914258,18.12163033840215,24.825452849436818,11.064074581086217,12.012560289852987,10.513850161307566
2023-07-02,21.476545750493514,16.22416334312619,22.227624707836917,15.079440560139364,13.963497402294442,11.028728236109567
2023-07-03,17.730142059613755,8.307567288212727,16.524105014185718,13.29613884215476,38.34164902215142,5.800397773681596
2023-07-04,15.660207327555597,6.176407902753856,14.255489760083812,9.374437975669384,50.497451835950194,4.036005197987171
2023-07-05,19.48839578306078,11.691448862283055,18.78686142571839,22.156613782663463,20.48126818841655,7.395411957857768
2023-07-06,16.70938872065389,6.941372000113775,15.375253840791045,10.875195800469688,45.44258683224732,4.656202805724267
2023-07-07,25.849981406959007,11.047854248724324,25.34999285853402,9.19741669378042,21.690960153359033,6.863794638643193
2023-07-08,18.96316511832082,10.52960063763126,18.128471248433225,16.93576355919659,27.89399694632796,7.549002490090144
2023-07-09,26.280198932824234,8.839868977446026,24.930539227567554,8.244918053402383,26.42126878482855,5.283206023931251
2023-07-10,17.627479859070498,5.739702283102616,15.801264556305746,9.266460573270784,48.13590731218711,3.4291854160632544
2023-07-11,24.275758970898593,14.272355337684644,24.689190002396614,10.417741017497894,16.931315097868293,9.413639573653953
2023-07-12,16.770086775842337,25.511768412218444,18.532833484335015,18.114133609556173,7.27816147229624,13.793016245751796
2023-07-13,18.46109620228059,9.227088954615107,17.41140083980205,14.913828337263734,33.47309114967086,6.51349451636767
2023-07-14,15.754496915988064,6.489864752513077,14.408177440469236,9.34244436779148,49.639501259928615,4.365515263309529
2023-07-15,23.06517144987808,7.171613789988022,21.148280546104555,7.809858636242385,36.48131783488695,4.3237577429
2023-07-16,21.877446239905897,7.752688224501054,20.26365065151588,10.596547164843836,34.765554896155024,4.74411282307829
2023-07-17,17.487649757097127,7.156785420427034,16.092564294848387,12.000958480448995,42.560902668248076,4.701139378930376
2023-07-18,30.598384154821716,9.885354968269441,30.73246406470328,9.251850780160492,14.603895349028772,4.928050683016292
2023-07-19,18.08426381269137,9.042566369078822,17.0222860328097,14.057191181674275,35.266780888941376,6.5269117148044575
2023-07-20,14.367596634807999,5.030120817984645,12.925858740482019,7.548525178487156,56.92434571627506,3.2035529119631243
2023-07-21,22.09031942411436,15.409776076072928,22.652274354215166,15.226050719617138,14.711589917765805,9.909989508214597
2023-07-22,14.390146642458152,5.0583543187645015,12.974660463923163,7.404154736818364,56.918477028608216,3.2542068094276004
2023-07-23,25.487435906621947,7.6803674734176415,23.158306617397674,8.243306077557984,31.161729003992377,4.2688549210123785
2023-07-24,14.764287408679602,28.947622690128032,16.101452183076578,16.52409301810077,6.960930470726303,16.701614229288715
2023-07-25,20.50349703332008,18.287723695187857,21.535592014901518,21.081874916304457,9.74521798708011,8.846094353205979
2023-07-26,17.506372068627872,11.57161269873503,16.99343008703719,27.56695743556371,18.5497217384508,7.811905971585399
2023-07-27,16.723485603631524,6.265744616091086,15.139432411766924,8.759936908197982,49.15301240007855,3.9583880602339265
2023-07-28,22.76133962639017,5.47231272107403,19.69273374360516,9.198986137513788,39.953925270841914,2.920702500574947
2023-07-29,17.490979535034803,26.080647111146888,18.60346812871229,14.403249953587222,8.926713458593788,14.494941812925004
2023-07-30,16.726266773732686,6.159503982179157,15.150758020891706,10.160942682701053,47.91414766782039,3.8883808726750244
2023-07-31,24.895067259927774,7.509182380189017,22.965203765887566,7.549284544876465,32.63660635236549,4.444655696753691
2023-08-01,6.718766355132316,50.54300966059081,7.562310144841038,8.27502056124875,2.8162423176922564,24.08465096049483
2023-08-02,21.64283116921069,18.634608879790747,23.124058428997866,12.976899141553508,11.500354520617686,12.121247859829488
2023-08-03,24.261868422108044,11.254219382407289,24.045685011432376,22.52849171067517,12.683937094967382,5.225798378409734
2023-08-04,19.730354708414065,20.661804570959884,20.380151291927824,14.29011628186064,12.053544422124508,12.884028724713081
2023-08-05,28.65718321108796,12.724260983906415,29.069590633561116,9.292873329398226,13.968752285496274,6.287339556549994
2023-08-06,14.757364255402095,34.15543559006469,16.66633347299557,11.293744949293414,5.944703056191063,17.182418676053164
2023-08-07,27.009924847225093,7.130888370797801,24.291704594196926,9.291759102277117,28.48167067259443,3.7940524129086404
2023-08-08,27.314233363850903,9.613088068793251,26.45564183293665,10.803907560877674,20.44511173099362,5.368017442547908
2023-08-09,18.275859586684668,4.579475380841828,15.881926582930102,5.887701085022474,52.80393080154885,2.5711065629720724
2023-08-10,26.461930588534404,7.238473162706911,23.82925477063341,7.947045586027604,30.60744863650372,3.9158472555939587
2023-08-11,18.39669176657352,5.057614202859606,16.1993659837013,6.216220590170607,51.192092251514424,2.9380152051805344
2023-08-12,29.046091604068184,10.475377258172008,28.579458086330884,11.631155503454169,15.223569970732562,5.044347577242191
2023-08-13,27.283404208716366,12.670708775696143,27.840053612848493,8.910865965825359,15.916382628035668,7.3785848088779815
2023-08-14,22.431325676106646,6.299646575808808,19.72882365510457,9.913631903409389,38.21803865987316,3.4085335296974133
2023-08-15,22.961056310990138,11.406650055999577,22.494142699717038,17.695489462120364,18.583511673765535,6.8591497974073325
2023-08-16,28.116645820744296,9.150546878128646,26.862372679770914,8.004702012151812,22.709143497451283,5.156589111753066
2023-08-17,27.900220070997772,10.607799993587511,27.169363594845002,11.377698760443018,17.53948870376765,5.405428876359046
2023-08-18,16.15212285002449,4.3036047891033276,14.018958908279775,6.2747445881259205,56.80145151380257,2.4491173506639043
2023-08-19,33.26739247212979,7.9117953991546655,32.50104981072373,6.871816719867913,15.500244716080399,3.947700882043507
2023-08-20,30.07603365158143,7.3841822049166925,27.17128325607647,8.009873817359216,23.624619256358372,3.7340078137078083
2023-08-21,32.711761474377674,5.458836265617389,28.2854319271585,5.888364752974088,24.936275485208544,2.7193300946638073
2023-08-22,30.573509437951234,5.540622491517717,26.61515171125196,5.807935023745158,28.610721934419985,2.8520594011139258
2023-08-23,14.053998386747724,3.354423890413283,11.979362550260305,5.371421317090939,63.370487914729935,1.8703059407578146
2023-08-24,32.8924947282169,8.236221498735182,32.1532610179255,10.426741338670206,12.610608573000498,3.6806728434516933
2023-08-25,13.044402078224634,39.01880141951159,14.961841126966172,12.213596961637627,4.837366856652564,15.923991557007414
2023-08-26,9.450773588814807,31.05379397439234,10.217321518575217,25.45500655929706,4.691590506997825,19.131513851922758
2023-08-27,6.768200071533702,24.465423914460235,7.304070165228052,19.237447767175546,3.663845652112801,38.56101242948968
2023-08-28,3.2412762505512567,11.418416186361851,3.4956691433916562,5.175242670157036,1.829930717068676,74.83946503246952
2023-08-29,2.233774739192796,10.139116372223306,2.4385095303103763,3.677275843047266,1.1648960544006743,80.34642746082558
2023-08-30,19.4377469387015,29.836837181878728,23.267730845912077,14.346786815359373,5.271465632792997,7.839432585355312
2023-08-31,15.03778320606316,22.58746639131545,16.206491313082868,22.042356032333142,7.836814769641305,16.289088287564088
2023-09-01,17.669755984456884,5.788044612006628,15.705013818756738,12.085481787110659,45.373854088810276,3.3778497088588226
2023-09-02,22.3466770084734,4.940988179435189,18.937425171575402,8.082854299857152,43.10711680149461,2.5849385391642556
2023-09-03,25.424794612453113,7.307641125299516,23.150527245452114,15.505793425394977,24.76702673236221,3.8442168590380854
2023-09-04,20.73335927544245,7.868247073351162,19.034384035177027,19.960652890811154,27.951583540614973,4.451773184603243
2023-09-05,18.8240852563718,5.299877448339347,16.398986248634674,10.02002023989499,46.52143807220722,2.9355927345519617
2023-09-06,35.08941009205041,5.9598037030720485,31.110599443064995,6.335289326639408,18.65082317264587,2.854074262527269
2023-09-07,26.440709530678713,6.30924453667858,22.90364811116578,12.948429922195967,28.265775414077655,3.1321924852032974
